,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,product_img,
4475,49031774,LANDSKRONA,Armchairs & chaise longues,"SR2,145",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-armchair-grann-bomstad-black-metal-s49031774/,No,"Armchair, Grann/Bomstad black/metal",IKEA of Sweden/Tord Bj�rklund,,,,https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0320831_pe514840_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0837128_pe601200_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0837122_pe596388_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0957806_ph144311_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0319891_pe514895_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0320832_pe517147_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-grann-bomstad-black-metal__0587709_pe672736_s5.jpg?f=s,
837,49440597,KIVIK,Sofas,"SR3,095",No old price,TRUE,https://www.ikea.com/sa/en/p/kivik-3-seat-sofa-tibbleby-beige-grey-s49440597/,Yes,"3-seat sofa, Tibbleby beige/grey",Unknown,,,,https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056144_pe848277_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056143_pe848278_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056136_pe848268_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056140_pe848272_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1148199_ph184927_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056137_pe848269_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__1056135_pe848267_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-3-seat-sofa-tibbleby-beige-grey__0829362_pe776725_s5.jpg?f=s,
3712,30115066,NISSE,Dining furniture,SR79,No old price,TRUE,https://www.ikea.com/sa/en/p/nisse-folding-chair-black-30115066/,Yes,"Folding chair, black",Unknown,42,45,39,https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0728163_pe736118_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__82911_pe208987_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0209142_pe326498_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0209143_pe274501_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0873625_pe596005_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0873629_pe598508_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0873621_pe591029_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nisse-folding-chair-black__0873616_pe590630_s5.jpg?f=s,
876,19424136,VIMLE,Armchairs & chaise longues,SR585,No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-for-chaise-longue-with-wide-armrests-saxemara-black-blue-s19424136/,Yes,"Cover for chaise longue, with wide armrests/Saxemara black-blue",Unknown,,,,https://www.ikea.com/sa/en/images/products/vimle-cover-for-chaise-longue-with-wide-armrests-saxemara-black-blue__1029982_pe836071_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-cover-for-chaise-longue-with-wide-armrests-saxemara-black-blue__0949315_pe799633_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-cover-for-chaise-longue-with-wide-armrests-saxemara-black-blue__0949328_pe799640_s5.jpg?f=s,
2746,19392159,SM�STAD,Nursery furniture,"SR1,100","SR1,150",FALSE,https://www.ikea.com/sa/en/p/smastad-changing-table-white-white-with-3-drawers-s19392159/,Yes,"Changing table, white white/with 3 drawers,",Ola Wihlborg,,,,https://www.ikea.com/sa/en/images/products/smastad-changing-table-white-white-with-3-drawers__0925877_pe788936_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/smastad-changing-table-white-white-with-3-drawers__0936024_pe793069_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/smastad-changing-table-white-white-with-3-drawers__0938063_pe793924_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/smastad-changing-table-white-white-with-3-drawers__0944301_pe797229_s5.jpg?f=s,
3622,40333969,EKET,Chests of drawers & drawer units,SR779,No old price,FALSE,https://www.ikea.com/sa/en/p/eket-cabinet-with-3-drawers-white-40333969/,No,"Cabinet with 3 drawers, white,",Jon Karlsson,35,70,70,https://www.ikea.com/sa/en/images/products/eket-cabinet-with-3-drawers-white__0472949_pe614334_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/eket-cabinet-with-3-drawers-white__0476361_pe616260_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/eket-cabinet-with-3-drawers-white__0843104_pe616259_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/eket-cabinet-with-3-drawers-white__0553778_pe659551_s5.jpg?f=s,
4555,99399897,VIMLE,Armchairs & chaise longues,"SR2,870",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-chaise-longue-gunnared-medium-grey-s99399897/,Yes,"Chaise longue, Gunnared medium grey",Unknown,,,,https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0951730_pe801348_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0951731_pe801354_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0951732_pe801349_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0951733_pe801355_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0951734_pe801350_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0820536_pe641677_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0719388_pe732037_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-chaise-longue-gunnared-medium-grey__0724321_pe734367_s5.jpg?f=s,
4429,29269719,LANDSKRONA,Armchairs & chaise longues,"SR1,445",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-armchair-gunnared-dark-grey-wood-s29269719/,Yes,"Armchair, Gunnared dark grey/wood",IKEA of Sweden/Tord Bj�rklund,,,,https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0602087_pe680155_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0840562_pe680128_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0840567_pe680156_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0930478_ph161952_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0825366_pe680169_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0825380_pe711002_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/landskrona-armchair-gunnared-dark-grey-wood__0587709_pe672736_s5.jpg?f=s,
2814,29509984,LAGKAPTEN / KRILLE,Tables & desks,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/lagkapten-krille-desk-black-brown-black-s29509984/,Yes,"Desk, black-brown/black,",Unknown,,,,https://www.ikea.com/sa/en/images/products/lagkapten-krille-desk-black-brown-black__1231929_pe916271_s5.jpg?f=s,
1307,9488181,SONGESAND,Beds,"SR3,185",No old price,TRUE,https://www.ikea.com/sa/en/p/songesand-bedroom-furniture-set-of-5-brown-s09488181/,No,"Bedroom furniture, set of 5, brown,",Unknown,,,,https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__1101651_pe866465_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__1102148_pe866547_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__0860901_pe658190_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__0949141_pe799512_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__0858102_pe658169_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__0858271_pe658946_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__0858265_pe658944_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bedroom-furniture-set-of-5-brown__0858553_pe660181_s5.jpg?f=s,
3020,49424597,PLATSA,Chests of drawers & drawer units,SR895,SR925,TRUE,https://www.ikea.com/sa/en/p/platsa-chest-of-3-drawers-white-skatval-light-beige-s49424597/,No,"Chest of 3 drawers, white/Skatval light beige,",Unknown,,,,https://www.ikea.com/sa/en/images/products/platsa-chest-of-3-drawers-white-skatval-light-beige__1017852_pe830984_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/platsa-chest-of-3-drawers-white-skatval-light-beige__1026106_pe834338_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/platsa-chest-of-3-drawers-white-skatval-light-beige__1026105_pe834381_s5.jpg?f=s,
3054,79388362,LIXHULT,Cabinets & cupboards,"SR1,800",No old price,TRUE,https://www.ikea.com/sa/en/p/lixhult-storage-combination-anthracite-s79388362/,No,"Storage combination, anthracite,",Jon Karlsson,,,,https://www.ikea.com/sa/en/images/products/lixhult-storage-combination-anthracite__0914580_pe784140_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/lixhult-storage-combination-anthracite__0914582_pe784141_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/lixhult-storage-combination-anthracite__0914581_pe784142_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/lixhult-storage-combination-anthracite__0914421_pe784007_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/lixhult-storage-combination-anthracite__0914420_pe784006_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/lixhult-storage-combination-anthracite__0565072_pe664287_s5.jpg?f=s,
2597,30459997,MITTBACK,Tables & desks,SR185,No old price,TRUE,https://www.ikea.com/sa/en/p/mittback-trestle-birch-30459997/,No,"Trestle, birch,",Unknown,35,93,58,https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__0977887_pe813909_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1105743_pe868443_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1105787_pe868475_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1105774_pe868472_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1105786_pe868479_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1123381_pe874780_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1012807_ph176805_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mittback-trestle-birch__1012823_ph176804_s5.jpg?f=s,
4111,89320847,BONDHOLMEN,Outdoor furniture,SR975,SR985,FALSE,https://www.ikea.com/sa/en/p/bondholmen-armchair-outdoor-grey-stained-froesoen-duvholmen-dark-grey-s89320847/,Yes,"Armchair, outdoor, grey stained/Fr�s�n/Duvholmen dark grey",Eva Lilja L�wenhielm/IKEA of Sweden/T Christensen/K Legaard,,,,https://www.ikea.com/sa/en/images/products/bondholmen-armchair-outdoor-grey-stained-froesoen-duvholmen-dark-grey__0806139_pe769810_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/bondholmen-armchair-outdoor-grey-stained-froesoen-duvholmen-dark-grey__0776108_pe757717_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/bondholmen-armchair-outdoor-grey-stained-froesoen-duvholmen-dark-grey__0776105_pe757714_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/bondholmen-armchair-outdoor-grey-stained-froesoen-duvholmen-dark-grey__0776106_pe757741_s5.jpg?f=s,
1066,9399528,VIMLE,Armchairs & chaise longues,"SR1,080",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-4-seat-sofa-w-chaise-longue-saxemara-black-blue-s09399528/,Yes,"Cover 4-seat sofa w chaise longue, Saxemara black-blue",Unknown,,,,https://www.ikea.com/sa/en/images/products/vimle-cover-4-seat-sofa-w-chaise-longue-saxemara-black-blue__0949527_pe799791_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-cover-4-seat-sofa-w-chaise-longue-saxemara-black-blue__0949315_pe799633_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vimle-cover-4-seat-sofa-w-chaise-longue-saxemara-black-blue__0949328_pe799640_s5.jpg?f=s,
1150,19482819,KIVIK,Sofas,"SR2,895",No old price,TRUE,https://www.ikea.com/sa/en/p/kivik-2-seat-sofa-tresund-light-beige-s19482819/,Yes,"2-seat sofa, Tresund light beige",Unknown,,,,https://www.ikea.com/sa/en/images/products/kivik-2-seat-sofa-tresund-light-beige__1124105_pe875020_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-2-seat-sofa-tresund-light-beige__1124104_pe875016_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-2-seat-sofa-tresund-light-beige__1124219_pe875083_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-2-seat-sofa-tresund-light-beige__1124103_pe875015_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kivik-2-seat-sofa-tresund-light-beige__1134553_pe878803_s5.jpg?f=s,
4045,69435203,T�RN�,Dining furniture,SR115,No old price,TRUE,https://www.ikea.com/sa/en/p/taernoe-chair-outdoor-foldable-black-light-brown-stained-kloesan-blue-s69435203/,No,"Chair, outdoor, foldable black/light brown stained/Kl�san blue",Unknown,,,,https://www.ikea.com/sa/en/images/products/taernoe-chair-outdoor-foldable-black-light-brown-stained-kloesan-blue__1035866_pe838198_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/taernoe-chair-outdoor-foldable-black-light-brown-stained-kloesan-blue__1035867_pe838199_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/taernoe-chair-outdoor-foldable-black-light-brown-stained-kloesan-blue__1063090_pe851215_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/taernoe-chair-outdoor-foldable-black-light-brown-stained-kloesan-blue__1035868_pe838200_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/taernoe-chair-outdoor-foldable-black-light-brown-stained-kloesan-blue__1108337_pe869364_s5.jpg?f=s,
4433,29395831,PO�NG,Armchairs & chaise longues,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/poaeng-rocking-chair-black-brown-skiftebo-dark-grey-s29395831/,Yes,"Rocking-chair, black-brown/Skiftebo dark grey",Unknown,,,,https://www.ikea.com/sa/en/images/products/poaeng-rocking-chair-black-brown-skiftebo-dark-grey__0937089_pe793563_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/poaeng-rocking-chair-black-brown-skiftebo-dark-grey__0937090_pe793564_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/poaeng-rocking-chair-black-brown-skiftebo-dark-grey__0937091_pe793565_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/poaeng-rocking-chair-black-brown-skiftebo-dark-grey__0937021_pe793541_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/poaeng-rocking-chair-black-brown-skiftebo-dark-grey__0624232_pe691749_s5.jpg?f=s,
3719,80486205,BERGMUND,Dining furniture,SR90,No old price,TRUE,https://www.ikea.com/sa/en/p/bergmund-chair-cover-hallarp-beige-80486205/,Yes,"Chair cover, Hallarp beige",IKEA of Sweden,22,4,18,https://www.ikea.com/sa/en/images/products/bergmund-chair-cover-hallarp-beige__0926568_pe789351_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/bergmund-chair-cover-hallarp-beige__0930220_pe790642_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/bergmund-chair-cover-hallarp-beige__0930218_pe790644_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/bergmund-chair-cover-hallarp-beige__0930219_pe790643_s5.jpg?f=s,
2896,19324523,BEST�,Cabinets & cupboards,"SR1,095",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect-s19324523/,Yes,"Storage combination with doors, black-brown Kallviken/dark grey concrete effect,",IKEA of Sweden,,,,https://www.ikea.com/sa/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect__0780527_pe760108_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect__0999160_pe823303_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect__0999161_pe823374_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect__0748365_pe744953_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect__1026865_pe834592_s5.jpg?f=s,
1772,89520219,SM�STAD,Beds,"SR3,290","SR3,300",TRUE,https://www.ikea.com/sa/en/p/smastad-loft-bed-white-pale-pink-with-desk-with-2-shelves-s89520219/,Yes,"Loft bed, white pale pink/with desk with 2 shelves,",Unknown,,,,https://www.ikea.com/sa/en/images/products/smastad-loft-bed-white-pale-pink-with-desk-with-2-shelves__1168323_pe891895_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/smastad-loft-bed-white-pale-pink-with-desk-with-2-shelves__0965278_pe809369_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/smastad-loft-bed-white-pale-pink-with-desk-with-2-shelves__0965277_pe809370_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/smastad-loft-bed-white-pale-pink-with-desk-with-2-shelves__0965276_pe809367_s5.jpg?f=s,
2564,70280686,SVALSTA,Tables & desks,SR579,No old price,TRUE,https://www.ikea.com/sa/en/p/svalsta-nest-of-tables-set-of-2-white-stain-70280686/,No,"Nest of tables, set of 2, white stain",IKEA of Sweden,74,8,66,https://www.ikea.com/sa/en/images/products/svalsta-nest-of-tables-set-of-2-white-stain__0276458_pe414911_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/svalsta-nest-of-tables-set-of-2-white-stain__0726996_ph147781_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/svalsta-nest-of-tables-set-of-2-white-stain__0726995_ph145983_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/svalsta-nest-of-tables-set-of-2-white-stain__0727199_pe735537_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/svalsta-nest-of-tables-set-of-2-white-stain__0749014_pe745377_s5.jpg?f=s,
3520,9411969,BEST�,TV & media furniture,"SR4,075",No old price,FALSE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-white-hanviken-stubbarp-white-s09411969/,Yes,"TV storage combination, white/Hanviken/Stubbarp white,",Unknown,,,,https://www.ikea.com/sa/en/images/products/besta-tv-storage-combination-white-hanviken-stubbarp-white__0719352_pe732012_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-storage-combination-white-hanviken-stubbarp-white__0991945_pe819704_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-storage-combination-white-hanviken-stubbarp-white__0992269_pe819921_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-storage-combination-white-hanviken-stubbarp-white__0843005_pe535606_s5.jpg?f=s,
635,60365346,MAMMUT,Outdoor furniture,SR79,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-blue-60365346/,Yes,"Children's chair, in/outdoor/blue",M Kjelstrup/A �stgaard,26,30,39,https://www.ikea.com/sa/en/images/products/mammut-childrens-chair-in-outdoor-blue__0727922_pe735928_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mammut-childrens-chair-in-outdoor-blue__0876233_pe687089_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mammut-childrens-chair-in-outdoor-blue__0876228_pe660083_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mammut-childrens-chair-in-outdoor-blue__0730604_ph158726_s5.jpg?f=s,
